12.624,88.367,239.85,467.08,770.05,1148.8,1603.2,2133.4,2739.4
12.624,88.367,239.85,467.08,770.05,1148.8,1603.2,2133.4,2739.4
12.624,88.367,239.85,467.08,770.05,1148.8,1603.2,2133.4,2739.4
12.624,88.367,239.85,467.08,770.05,1148.8,1603.2,2133.4,2739.4
12.619,88.334,239.76,466.91,769.77,1148.3,1602.6,2132.6,2738.4
12.619,88.334,239.76,466.91,769.77,1148.3,1602.6,2132.6,2738.4
